customer_id,days_since_last_purchase,tx_count_30d,tx_count_60d,tx_count_90d,num_unique_products,product_diversity_ratio,favorite_product_ratio,avg_days_between_tx,avg_monthly_txns,activity_level,tx_trend_60,tx_trend_90,recent_activity_score,target
1441177,1.0,14,63,69,12.0,0.06521739130434782,0.15217391304347827,1.6174863387978142,17.667118106971948,1,-35,-13.5,4.071697738770714,3
4376952,0.0,151,215,266,16.0,0.037296037296037296,0.5058275058275058,0.4742990654205608,45.481342879565815,2,87,93.5,20.326336491390816,32
9955498,65.0,0,0,12,10.0,0.11494252873563218,0.3103448275862069,2.686046511627907,10.650394921164938,1,0,-6.0,0.5653470412747642,0
8876500,9.0,12,44,79,9.0,0.028846153846153848,0.38461538461538464,0.8102893890675241,34.38352380165107,2,-20,-21.5,3.994446915939865,10
6648127,42.0,0,84,127,16.0,0.04819277108433735,0.23795180722891565,0.5015105740181269,54.72165604140353,2,-84,-63.5,3.426070216332434,0
3542013,155.0,0,0,0,13.0,0.17567567567567569,0.24324324324324326,0.3835616438356164,69.31822664744303,1,0,0.0,0.45097816827940007,1
7764473,18.0,1,20,48,16.0,0.037296037296037296,0.46153846153846156,0.5887850467289719,43.048645306433265,2,-18,-22.5,3.1448853850344602,4
6139629,5.0,63,78,81,20.0,0.07782101167315175,0.19455252918287938,1.12890625,23.66741226514284,2,48,54.0,8.116244043159378,56
7215877,0.0,42,62,68,15.0,0.09090909090909091,0.36363636363636365,1.8109756097560976,15.637357003934673,1,22,29.0,16.624771079233884,28
5380606,58.0,0,9,16,9.0,0.08035714285714286,0.30357142857142855,1.6486486486486487,17.719464583049046,1,-9,-8.0,0.857514084988809,7
4233997,1.0,11,47,49,11.0,0.10476190476190476,0.4,2.894230769230769,10.030463219992969,1,-25,-8.0,5.281038457814683,5
5240411,6.0,21,56,83,10.0,0.056179775280898875,0.4157303370786517,1.6440677966101696,16.47979278015607,1,-14,-10.0,3.562996980463539,34
5638310,7.0,19,57,104,6.0,0.04878048780487805,0.45528455284552843,2.1475409836065573,13.616126346637142,1,-19,-23.5,3.0597786667419133,36
1181986,6.0,8,43,198,18.0,0.05732484076433121,0.2515923566878981,0.8178913738019169,32.58936077006287,2,-27,-87.0,4.288943210140331,27
3185233,6.0,13,27,49,10.0,0.10752688172043011,0.43010752688172044,3.1956521739130435,8.984186620641395,1,-1,-5.0,2.2113437196528225,23
2764434,1.0,24,40,78,8.0,0.031746031746031744,0.4722222222222222,0.9920318725099602,26.99856450377976,2,8,-3.0,4.450725082817583,14
4604981,7.0,25,90,109,7.0,0.03535353535353535,0.6666666666666666,1.3959390862944163,18.976434720076373,1,-40,-17.0,4.328212491389734,9
7951593,12.0,16,16,75,6.0,0.022304832713754646,0.40892193308550184,1.0895522388059702,25.59365484373769,2,16,-13.5,3.0200125386273036,1
7582586,7.0,6,36,64,20.0,0.060240963855421686,0.16566265060240964,0.7522658610271903,35.555147771969196,2,-24,-23.0,3.2253755902553647,30
6137161,0.0,3,6,14,22.0,0.058355437665782495,0.2546419098143236,0.6914893617021277,41.14513659139313,2,0,-2.5,3.28923227520569,1
1799192,7.0,1,80,128,8.0,0.021333333333333333,0.48533333333333334,0.7727272727272727,35.938842778069784,2,-78,-62.5,3.4540333238128644,13
8075707,8.0,9,18,63,17.0,0.10303030303030303,0.18787878787878787,1.7134146341463414,16.121991264069916,1,0,-18.0,2.275138024161804,22
5587256,5.0,16,42,117,18.0,0.0636042402826855,0.18021201413427562,0.9113475177304965,28.637217759915952,2,-10,-34.5,3.5586036967884858,52
9937463,0.0,43,82,118,15.0,0.08241758241758242,0.21978021978021978,1.2596685082872927,21.081830159838262,1,4,5.5,15.866367783003477,43
6745258,0.0,19,71,72,10.0,0.0390625,0.3828125,1.1098039215686275,24.36752110735629,2,-33,-7.5,10.785880366804358,6
1682820,15.0,10,187,187,12.0,0.03296703296703297,0.2857142857142857,0.8044077134986226,34.49404831462594,2,-167,-78.5,5.316351262843027,0
7819951,1.0,68,87,97,22.0,0.07971014492753623,0.27898550724637683,1.0363636363636364,25.63086759549844,2,49,53.5,15.902974024546632,23
9467964,2.0,35,99,132,12.0,0.059113300492610835,0.32019704433497537,0.5544554455445545,47.19363107267933,1,-29,-13.5,6.139021436915085,48
1017349,12.0,42,104,178,19.0,0.053824362606232294,0.18696883852691218,0.7443181818181818,35.698387623691815,2,-20,-26.0,5.312406923539681,19
6062956,1.0,18,41,47,13.0,0.07065217391304347,0.22282608695652173,1.546448087431694,17.15803517797698,1,-5,3.5,3.4016773033678596,43
8229843,7.0,36,154,154,8.0,0.020460358056265986,0.4040920716112532,0.6974358974358974,40.720195531317735,2,-82,-23.0,7.735404379810939,6
7322972,4.0,58,107,109,12.0,0.07317073170731707,0.3597560975609756,1.6319018404907975,17.89585405582773,1,9,32.5,9.269512477542198,6
8280665,16.0,21,30,61,15.0,0.06302521008403361,0.31932773109243695,1.1940928270042195,23.84228222985002,1,12,1.0,2.6782854268774283,37
8428945,63.0,0,0,41,19.0,0.05080213903743316,0.23796791443850268,0.6514745308310992,42.0255638116985,2,0,-20.5,2.533960556017174,0
2824711,0.0,42,75,99,13.0,0.07103825136612021,0.33879781420765026,1.3571428571428572,19.132717588714257,1,9,13.5,7.253222575323344,19
5087037,12.0,16,111,136,17.0,0.052307692307692305,0.4307692307692308,0.7870370370370371,32.85611686627779,2,-79,-44.0,4.814895869118582,13
5226107,47.0,0,13,29,19.0,0.04656862745098039,0.23774509803921567,0.41277641277641275,52.77725696605151,2,-13,-14.5,2.6650961018329022,0
9823407,21.0,17,17,23,3.0,0.08823529411764706,0.6764705882352942,9.030303030303031,3.377501585508539,1,17,14.0,0.8824472908765322,16
2355621,2.0,35,54,147,13.0,0.055793991416309016,0.34334763948497854,1.2801724137931034,21.948832526079123,1,16,-21.0,8.180056532523516,22
6382534,29.0,1,14,33,2.0,0.0136986301369863,0.9931506849315068,1.717241379310345,16.165152608904638,1,-12,-15.0,1.1623606650839706,5
8302040,9.0,17,45,48,14.0,0.07909604519774012,0.1807909604519774,1.5454545454545454,18.696078162017955,1,-11,1.5,2.8786135020910963,7
4007037,3.0,1,30,72,17.0,0.07112970711297072,0.17154811715481172,1.1134453781512605,23.457983359020933,1,-28,-34.5,2.6017164140747226,37
2340175,0.0,7,24,55,11.0,0.046413502109704644,0.4978902953586498,1.2118644067796611,22.057823051191804,1,-10,-17.0,5.739786574078928,16
3618823,6.0,26,62,65,13.0,0.04980842911877394,0.23371647509578544,1.0961538461538463,25.174941987794107,2,-10,6.5,4.05707534875187,10
6522609,33.0,0,17,109,9.0,0.030927835051546393,0.2646048109965636,0.7896551724137931,33.88159552698543,2,-17,-54.5,2.965198207385539,5
1689543,6.0,26,31,73,9.0,0.10112359550561797,0.5280898876404494,2.9431818181818183,9.797509319539488,1,21,2.5,2.6031634051223462,27
2210573,98.0,0,0,0,2.0,1.0,0.5,9.0,2.0,0,0,0.0,0.019360269360269362,0
2505881,64.0,0,0,7,12.0,0.10344827586206896,0.5948275862068966,1.6956521739130435,16.498948704319833,1,0,-3.5,0.5956856884034015,26
3990426,0.0,17,49,49,16.0,0.06926406926406926,0.2813852813852814,1.108695652173913,24.21815630746918,1,-15,1.0,5.0535540541619115,51
2999372,132.0,0,0,0,13.0,0.12264150943396226,0.2169811320754717,1.3142857142857143,19.45024641779556,1,0,0.0,0.47604068281575723,3
1905713,16.0,1,68,86,11.0,0.08270676691729323,0.40601503759398494,1.5227272727272727,19.098309880592254,1,-66,-41.5,2.2955759612472044,22
4300308,191.0,0,0,0,3.0,0.13043478260869565,0.782608695652174,5.090909090909091,5.85164130155043,1,0,0.0,0.09654041265914709,1
3850693,2.0,8,13,49,20.0,0.0966183574879227,0.24154589371980675,1.354368932038835,19.515352456884035,1,3,-12.5,2.5608401035222226,9
4943152,5.0,23,57,91,18.0,0.0782608695652174,0.3695652173913043,1.205240174672489,21.644141220799927,1,-11,-11.0,4.382387748103789,6
9182902,134.0,0,0,0,9.0,0.02702702702702703,0.3963963963963964,0.5331325301204819,51.28801309177873,2,0,0.0,1.2582869703077504,0
8333296,6.0,52,55,67,5.0,0.07462686567164178,0.47761194029850745,0.7424242424242424,35.81999445903892,1,49,44.5,5.049298356034255,1
3401194,6.0,31,61,61,7.0,0.07,0.33,1.606060606060606,17.66708243832288,1,1,16.0,4.280773660555658,33
8150419,12.0,6,35,94,8.0,0.0851063829787234,0.26595744680851063,0.6236559139784946,40.838169867325966,1,-23,-38.0,1.900026006845894,16
5637885,0.0,20,82,104,15.0,0.07009345794392523,0.20093457943925233,1.2769953051643192,21.318080947835035,1,-42,-22.0,6.822834078937216,12
3523379,2.0,15,15,15,13.0,0.06565656565656566,0.25757575757575757,1.4314720812182742,18.973713978819966,1,15,15.0,5.223821729592145,40
2033766,19.0,8,58,58,13.0,0.03880597014925373,0.5492537313432836,0.7934131736526946,32.41684625239664,2,-42,-17.0,3.0301221935239244,0
4234839,23.0,1,76,96,14.0,0.05128205128205128,0.18681318681318682,0.9595588235294118,27.95250721364552,2,-74,-46.5,2.9088391912880383,17
9971759,26.0,2,47,69,13.0,0.06372549019607843,0.28921568627450983,1.3349753694581281,20.569182728605334,1,-43,-31.5,2.0336652658544057,1
8528382,63.0,0,0,110,14.0,0.04794520547945205,0.3561643835616438,0.6254295532646048,44.08112258895811,2,0,-55.0,2.5809026908460573,0
1979368,123.0,0,0,0,12.0,0.08108108108108109,0.47297297297297297,1.0272108843537415,27.182485429892047,1,0,0.0,0.7006319892231715,3
7880995,7.0,62,62,62,7.0,0.04487179487179487,0.6666666666666666,1.8516129032258064,14.953936990717919,1,62,62.0,4.214606922518564,29
9154558,66.0,0,0,2,13.0,0.19402985074626866,0.2537313432835821,3.893939393939394,7.644873445369782,1,0,-1.0,0.2976669442697461,3
2741531,9.0,24,51,66,13.0,0.1015625,0.453125,1.2992125984251968,21.114633466634476,1,-3,3.0,3.0578406945750185,41
2318820,1.0,9,9,10,18.0,0.11320754716981132,0.3584905660377358,1.0379746835443038,26.042861600681032,1,9,8.5,2.5000023377007516,5
9933356,13.0,22,28,47,15.0,0.08287292817679558,0.3425414364640884,1.5277777777777777,18.03828401272057,1,16,9.5,2.491216162714259,8
8252782,0.0,53,53,64,14.0,0.09523809523809523,0.40816326530612246,1.6643835616438356,16.885392946196582,1,53,47.5,20.990196550893533,18
3884227,1.0,12,26,26,13.0,0.104,0.36,1.846774193548387,15.061498618172559,1,-2,5.0,2.4216782261983263,19
2113195,0.0,42,53,107,7.0,0.0472972972972973,0.40540540540540543,2.0408163265306123,13.753308353392999,1,31,9.5,5.806447463618667,36
3106771,8.0,15,16,20,9.0,0.04945054945054945,0.41208791208791207,1.4143646408839778,19.909997669754457,1,14,12.5,2.079731225938112,18
9538944,4.0,9,9,33,11.0,0.07692307692307693,0.5314685314685315,1.9225352112676057,13.836157056768013,1,9,-3.0,1.6810926496861274,13
8327137,55.0,0,6,62,19.0,0.06375838926174497,0.1610738255033557,0.8282828282828283,32.576674813199986,2,-6,-31.0,2.2935787279722026,31
7562679,6.0,5,5,5,6.0,0.15789473684210525,0.6052631578947368,8.35135135135135,3.633184305539879,1,5,5.0,0.595371016004118,3
5174968,29.0,1,1,1,14.0,0.08187134502923976,0.40350877192982454,1.5705882352941176,17.499330189539084,1,1,1.0,0.6043588528900412,1
7011835,2.0,19,67,67,8.0,0.11940298507462686,0.40298507462686567,0.5454545454545454,49.547748180951366,1,-29,-5.0,3.383372974445743,247
5696898,19.0,2,140,140,14.0,0.1,0.3,0.23741007194244604,113.91269612686473,1,-136,-67.0,2.7332935640211184,2
3124933,7.0,5,19,40,14.0,0.09333333333333334,0.2866666666666667,1.8724832214765101,14.513385079135508,1,-9,-12.5,1.7714021603419365,2
9195736,2.0,10,19,28,11.0,0.08461538461538462,0.2153846153846154,2.364341085271318,11.888032566542112,1,1,1.0,2.9791136520109993,26
7286552,41.0,0,15,16,12.0,0.13043478260869565,0.5434782608695652,2.923076923076923,9.884255350775568,1,-15,-8.0,0.6178172687935921,9
5548257,2.0,8,8,37,10.0,0.029239766081871343,0.1695906432748538,0.8621700879765396,33.412951243143034,2,8,-6.5,4.149731001182534,22
7834605,34.0,0,45,56,14.0,0.08045977011494253,0.3333333333333333,1.3641618497109826,20.187511487931026,1,-45,-28.0,2.0923362560645353,6
3915408,5.0,57,88,101,16.0,0.05161290322580645,0.24516129032258063,0.9385113268608414,29.390806305662874,2,26,35.0,5.541354563984023,20
6777306,7.0,6,11,35,12.0,0.061224489795918366,0.2653061224489796,1.4102564102564104,19.047546358704867,1,1,-8.5,2.0689605701861367,12
7780387,1.0,9,16,20,15.0,0.15,0.28,2.5353535353535355,11.278294458916022,1,2,3.5,1.976517204449251,13
1695706,1.0,27,50,68,10.0,0.03717472118959108,0.2527881040892193,0.6865671641791045,39.74845417709986,2,4,6.5,5.047635073802739,16
9600565,66.0,0,0,1,12.0,0.03669724770642202,0.37003058103975534,0.42024539877300615,59.58121910094297,2,0,-0.5,2.0691267682436996,14
8438580,2.0,21,44,49,10.0,0.046948356807511735,0.18309859154929578,1.3443396226415094,21.29971921924534,1,-2,7.0,3.0974835764665527,34
5973754,7.0,18,21,25,10.0,0.053763440860215055,0.510752688172043,1.372972972972973,19.98141304846849,1,15,14.5,2.868708513678713,17
3669288,120.0,0,0,0,15.0,0.04225352112676056,0.2619718309859155,0.423728813559322,58.968809135531274,2,0,0.0,2.024378456507119,0
4492388,0.0,11,62,68,15.0,0.04491017964071856,0.30538922155688625,0.7627627627627628,33.81808321133924,2,-40,-17.5,7.488854755044068,20
9639989,0.0,92,96,98,13.0,0.07222222222222222,0.24444444444444444,1.6927374301675977,16.381032519755703,1,88,89.0,17.02708040520677,55
4641340,8.0,15,51,51,10.0,0.10526315789473684,0.47368421052631576,2.8085106382978724,10.216156223061924,1,-21,-3.0,2.567090382663898,36
1925126,7.0,54,68,120,18.0,0.08411214953271028,0.1822429906542056,1.3661971830985915,20.24367129048427,1,40,21.0,4.564401523419717,22
2849368,15.0,23,115,126,9.0,0.06382978723404255,0.425531914893617,2.0285714285714285,14.163856281572675,1,-69,-28.5,3.4802027465526995,0
2552513,0.0,18,36,52,13.0,0.12871287128712872,0.2871287128712871,3.0,9.368593060385757,1,0,1.0,4.908325734465345,20
4211198,21.0,2,2,15,11.0,0.15714285714285714,0.21428571428571427,4.2898550724637685,6.769747049923778,1,2,-4.5,0.5206439645311047,26
1778682,254.0,0,0,0,3.0,0.5,0.5,0.4,6.0,0,0,0.0,0.023468375677119097,0
2676859,5.0,3,3,5,11.0,0.21568627450980393,0.23529411764705882,5.94,4.937520542334648,1,3,2.0,0.7134144489493616,9
2126093,9.0,3,6,84,14.0,0.04878048780487805,0.44947735191637633,0.8216783216783217,32.031938830291445,2,0,-37.5,2.3479054211689694,1
7367558,121.0,0,0,0,10.0,0.04048582995951417,0.6072874493927125,0.532520325203252,51.108928060247834,2,0,0.0,1.4760579874311894,3
1399059,7.0,20,20,27,7.0,0.12727272727272726,0.4,5.851851851851852,5.128227356020994,1,20,16.5,1.8241455675612923,1
1655238,13.0,72,81,84,16.0,0.05263157894736842,0.23684210526315788,0.8778877887788779,30.931372255231604,2,63,66.0,5.987601039318522,6
5244807,5.0,10,33,40,16.0,0.07729468599033816,0.20772946859903382,1.354368932038835,20.109148719893795,1,-13,-5.0,2.648323748582196,6
3410537,2.0,4,4,4,18.0,0.08181818181818182,0.2818181818181818,1.3881278538812785,20.06084837362811,1,4,4.0,2.2879034351636753,2
7625417,307.0,0,0,0,10.0,0.1,0.33,0.08080808080808081,100.0,1,0,0.0,0.31603818746945234,29
8320026,8.0,7,11,20,6.0,0.08333333333333333,0.4583333333333333,3.4507042253521125,8.151829738948852,1,3,0.5,1.0715781320256856,15
7564360,163.0,0,0,0,15.0,0.04437869822485207,0.2781065088757396,0.32344213649851633,63.03837914574267,2,0,0.0,1.4113013198739728,0
9024939,1.0,29,40,71,11.0,0.0728476821192053,0.1986754966887417,1.8666666666666667,14.755631977018968,1,18,8.0,5.546096857385432,16
3542181,0.0,17,17,32,15.0,0.09316770186335403,0.2857142857142857,1.75,16.53124109187369,1,17,9.5,6.1366628903378135,31
3555411,4.0,45,88,137,8.0,0.03361344537815126,0.5714285714285714,1.0464135021097047,25.975422941376774,1,2,-1.0,6.236785940372839,25
5619867,7.0,12,93,151,12.0,0.03785488958990536,0.334384858044164,0.8765822784810127,31.05746620492527,2,-69,-57.5,4.849223183853114,10
3665927,1.0,34,79,89,12.0,0.04013377926421405,0.24414715719063546,0.9697986577181208,27.251877193392826,2,-11,6.5,6.086812948189422,15
8829971,24.0,4,20,25,5.0,0.045454545454545456,0.8090909090909091,2.4403669724770642,11.219744151914757,1,-12,-6.5,1.0576432971183647,17
8335560,15.0,28,75,75,12.0,0.06666666666666667,0.2722222222222222,1.324022346368715,22.11328287495731,1,-19,4.5,3.579872749102361,26
9896604,9.0,5,5,5,9.0,0.036885245901639344,0.30327868852459017,1.2839506172839505,22.839844425386786,1,5,5.0,1.2661433087901952,1
1624400,1.0,28,35,35,20.0,0.12903225806451613,0.32903225806451614,1.8636363636363635,14.576696480690392,1,21,24.5,4.988920884750187,12
7657532,0.0,26,78,143,12.0,0.06282722513089005,0.3193717277486911,1.6105263157894736,17.4087516962287,1,-26,-32.5,7.288543362532663,33
3836700,31.0,0,26,30,12.0,0.04240282685512368,0.5335689045936396,0.6879432624113475,41.138139311948294,2,-26,-15.0,2.164508558336671,19
6752515,7.0,2,32,37,16.0,0.1095890410958904,0.3493150684931507,1.896551724137931,15.301674647581333,1,-28,-15.5,1.6249486726485929,13
6826108,0.0,13,101,111,14.0,0.09090909090909091,0.18181818181818182,1.607843137254902,17.711110872715672,1,-75,-36.0,4.725454666997398,10
6186615,9.0,57,68,111,2.0,0.007352941176470588,0.9963235294117647,1.0738007380073802,25.905093970830894,2,46,30.0,5.520024502025723,7
8909846,56.0,0,12,59,12.0,0.08633093525179857,0.43884892086330934,1.7608695652173914,16.11007499563464,1,-12,-29.5,1.4333691856087032,22
6633357,215.0,0,0,0,13.0,0.09774436090225563,0.21052631578947367,0.7045454545454546,34.18040365571061,1,0,0.0,0.528942755096091,0
3202372,6.0,23,63,74,14.0,0.08383233532934131,0.41317365269461076,1.7349397590361446,16.135975575262627,1,-17,-2.5,3.1567389211394823,4
7662612,5.0,53,63,63,9.0,0.07894736842105263,0.4298245614035088,1.823008849557522,16.147746841141604,1,43,48.0,5.227252773244483,28
7037684,7.0,33,37,57,6.0,0.07692307692307693,0.34615384615384615,4.142857142857143,7.229600820442117,1,29,21.0,3.1586431715143206,1
1296431,85.0,0,0,29,14.0,0.043478260869565216,0.2701863354037267,0.6728971962616822,39.27650423939345,2,0,-14.5,2.4143155703669126,0
5946378,4.0,1,1,1,14.0,0.0440251572327044,0.3238993710691824,0.917981072555205,29.360922989510026,2,1,1.0,2.0680995523926136,0
1706958,175.0,0,0,0,7.0,0.05223880597014925,0.6194029850746269,0.022556390977443608,134.0,1,0,0.0,0.7531837856166435,0
3789941,8.0,14,76,87,15.0,0.056179775280898875,0.39325842696629215,0.8383458646616542,29.97609745117427,2,-48,-22.5,3.662560554554446,13
8625312,20.0,9,9,17,5.0,0.29411764705882354,0.5294117647058824,2.75,11.262124380778681,1,9,5.0,0.5551366196527486,35
4249992,1.0,1,5,24,9.0,0.061224489795918366,0.42857142857142855,1.904109589041096,14.601873382829417,1,-3,-10.5,1.444543436539515,14
2104708,1.0,25,90,116,10.0,0.047619047619047616,0.2571428571428571,1.30622009569378,20.973749703961225,1,-40,-20.5,5.32465882483974,4
6429695,14.0,3,7,13,10.0,0.046296296296296294,0.4675925925925926,1.3116279069767443,20.84136073578973,1,-1,-2.0,1.870693318561144,3
3246786,225.0,0,0,0,9.0,0.028846153846153848,0.46794871794871795,0.20257234726688103,120.12158663793366,2,0,0.0,1.179397987316209,0
9324768,2.0,39,79,79,10.0,0.10752688172043011,0.6559139784946236,3.0652173913043477,9.566794932267733,1,-1,19.0,8.114562038239445,14
3850855,23.0,45,107,119,17.0,0.054838709677419356,0.3903225806451613,0.6051779935275081,44.88160671513738,2,-17,8.0,5.065241371020082,0
3797222,22.0,13,33,52,12.0,0.0975609756097561,0.4146341463414634,2.139344262295082,12.550995457960655,1,-7,-6.5,1.5830056432537785,18
1566813,13.0,15,77,99,8.0,0.05555555555555555,0.6875,1.902097902097902,14.711385547122145,1,-47,-27.0,2.592285060926095,30
6768759,7.0,11,24,99,14.0,0.09333333333333334,0.3933333333333333,1.523489932885906,18.52240588763377,1,-2,-33.0,2.779839472653067,14
3107076,6.0,11,79,89,13.0,0.052845528455284556,0.491869918699187,1.110204081632653,22.785757185751592,1,-57,-28.0,2.9545268143035694,9
7999775,161.0,0,0,0,13.0,0.046263345195729534,0.302491103202847,0.014285714285714285,281.0,2,0,0.0,1.6733994150379892,0
8499846,14.0,1,1,1,5.0,0.29411764705882354,0.5294117647058824,17.9375,1.7469798869131996,1,1,1.0,0.15941384683101878,16
7868961,167.0,0,0,0,12.0,0.22641509433962265,0.3018867924528302,2.9038461538461537,10.25370002473208,1,0,0.0,0.2260659767787997,0
7835634,8.0,23,95,109,10.0,0.07575757575757576,0.553030303030303,1.8625954198473282,14.847571880679785,1,-49,-20.0,4.10706854683658,2
1359060,13.0,8,9,11,4.0,0.36363636363636365,0.6363636363636364,5.5,5.887071984965568,0,7,6.5,0.5560364541296745,2
3147118,13.0,10,10,35,18.0,0.0625,0.14930555555555555,0.8118466898954704,36.00420737187249,2,10,-2.5,2.3784319984705427,1
8109494,7.0,7,10,27,7.0,0.03553299492385787,0.3248730964467005,1.346938775510204,19.502516414993522,1,4,-3.0,1.729676639197717,17
9715817,22.0,74,138,293,7.0,0.023809523809523808,0.48639455782312924,0.24573378839590443,106.02871727410982,2,10,-35.5,6.889415982305343,0
6509327,13.0,4,4,11,13.0,0.06666666666666667,0.2358974358974359,1.407216494845361,18.994572721217835,1,4,0.5,1.2936919705435497,22
9567470,6.0,30,97,112,13.0,0.05701754385964912,0.33771929824561403,1.3436123348017621,21.20514692651235,1,-37,-11.0,4.4880508258787835,2
5603981,0.0,33,83,84,20.0,0.09900990099009901,0.3910891089108911,1.3930348258706469,19.116811220500065,1,-17,7.5,7.977329081938469,17
9845101,22.0,3,3,3,15.0,0.10416666666666667,0.18055555555555555,2.055944055944056,13.982321491186857,1,3,3.0,0.8852380607480147,1
9746004,2.0,2,2,3,3.0,0.6,0.4,71.0,0.5243565410959528,0,2,1.5,0.687120338331411,5
6278150,105.0,0,0,0,8.0,0.1111111111111111,0.2916666666666667,3.112676056338028,9.543751190929415,1,0,0.0,0.3661034192286672,0
8916281,78.0,0,0,9,5.0,0.10416666666666667,0.3125,4.297872340425532,6.889153447986331,1,0,-4.5,0.30419592641929366,0
3483239,7.0,3,12,74,11.0,0.04741379310344827,0.23706896551724138,1.103896103896104,25.32064787407431,1,-6,-32.5,2.0989906473967364,9
3335667,232.0,0,0,0,1.0,0.16666666666666666,1.0,6.8,5.140564169050692,0,0,0.0,0.024051225111375005,0
7431837,5.0,40,68,92,12.0,0.048,0.276,1.0803212851405624,24.788545763124954,2,12,14.0,6.14220031308956,21
7942538,2.0,6,13,28,16.0,0.11267605633802817,0.2605633802816901,1.6808510638297873,16.886431795041364,1,-1,-5.0,1.5756279616683067,4
8822897,0.0,20,32,32,6.0,0.16216216216216217,0.5405405405405406,8.833333333333334,3.4600551072799965,1,8,14.0,13.99679875621021,32
1066618,1.0,18,44,68,14.0,0.07291666666666667,0.28125,1.219895287958115,22.40924143038767,1,-8,-7.0,3.898832886635121,39
7131162,1.0,28,74,75,11.0,0.05263157894736842,0.2727272727272727,1.2788461538461537,21.549818703788446,1,-18,4.5,4.8240029694581485,6
5284470,1.0,30,84,157,12.0,0.05660377358490566,0.37735849056603776,1.4502369668246446,20.15765006468246,1,-24,-33.5,9.685160229853201,59
2603525,34.0,0,47,95,13.0,0.06280193236714976,0.32367149758454106,1.3398058252427185,21.012477454497727,1,-47,-47.5,2.4094462021366403,3
8733856,40.0,0,6,30,10.0,0.08928571428571429,0.26785714285714285,2.027027027027027,14.064538095039728,1,-6,-15.0,0.8682478400321455,9
3482861,6.0,72,119,137,18.0,0.10975609756097561,0.16463414634146342,1.7607361963190185,16.48329405944208,1,25,39.5,6.364350025010948,0
7139473,0.0,18,28,37,22.0,0.09691629955947137,0.2511013215859031,1.2079646017699115,21.273283865379085,1,8,8.5,6.785230058987754,8
2984116,14.0,2,2,2,9.0,0.15789473684210525,0.5789473684210527,4.767857142857143,6.310765193240447,1,2,2.0,0.3668449999511221,54
9837592,4.0,10,34,41,2.0,0.03508771929824561,0.9298245614035088,5.178571428571429,5.62377648560718,1,-14,-5.5,2.353421945751691,33
5445652,37.0,0,33,69,3.0,0.017142857142857144,0.9142857142857143,1.3160919540229885,22.158464659680142,1,-33,-34.5,1.8524473119161637,14
3279963,6.0,50,61,64,14.0,0.10852713178294573,0.2558139534883721,1.96875,14.371376445360339,1,39,43.0,3.692472864749287,7
8649640,0.0,6,15,18,6.0,0.08695652173913043,0.5652173913043478,4.5588235294117645,6.304721943930656,1,-3,0.0,3.6533572812672923,12
4698888,6.0,5,14,16,10.0,0.11235955056179775,0.3146067415730337,3.3295454545454546,8.476186653559855,1,-4,-0.5,0.8922281458177962,12
4485327,1.0,6,9,11,2.0,0.18181818181818182,0.5454545454545454,5.7,5.572703861688755,0,3,3.5,3.083926569640992,1
9131181,7.0,1,1,1,13.0,0.08441558441558442,0.2727272727272727,1.8888888888888888,14.958951211639278,1,1,1.0,0.995022852283092,46
7047634,19.0,2,2,6,10.0,0.06097560975609756,0.25609756097560976,1.7177914110429449,16.908425497302897,1,2,0.0,0.82200411427341,4
4628788,174.0,0,0,0,5.0,0.14285714285714285,0.42857142857142855,3.0,9.908171358368016,1,0,0.0,0.1424810520398308,0
5018473,36.0,0,41,53,14.0,0.059322033898305086,0.2754237288135593,0.7276595744680852,38.69559411309571,1,-41,-26.5,2.0797041083366805,5
1334313,84.0,0,0,2,9.0,0.06382978723404255,0.24822695035460993,1.4,20.991080417397004,1,0,-1.0,0.7334320488852142,0
8863476,4.0,15,21,29,11.0,0.1896551724137931,0.46551724137931033,4.859649122807017,6.044151921171639,1,9,8.0,1.7206185876075266,10
2873718,40.0,0,9,27,15.0,0.1111111111111111,0.2074074074074074,1.873134328358209,15.225151190946466,1,-9,-13.5,1.0892937250909256,5
1730865,15.0,46,46,49,22.0,0.12290502793296089,0.17318435754189945,1.6348314606741574,17.786378698368782,1,46,44.5,3.6566071364269255,0
2928768,0.0,4,22,33,10.0,0.06493506493506493,0.5064935064935064,1.2352941176470589,21.386354736950327,1,-14,-10.5,2.578830739551387,14
5859415,0.0,49,49,65,14.0,0.08974358974358974,0.22435897435897437,1.8129032258064517,15.194164996035438,1,49,41.0,7.973332215490399,24
6140272,36.0,0,5,6,4.0,0.4444444444444444,0.3333333333333333,16.875,1.9539191821013309,0,-5,-3.0,0.14669474076009603,6
8362411,44.0,0,6,15,8.0,0.13559322033898305,0.6779661016949152,4.396551724137931,6.73167123340139,1,-6,-7.5,0.538506768814611,17
9561888,113.0,0,0,0,9.0,0.045454545454545456,0.6565656565656566,0.9847715736040609,28.74076865791679,1,0,0.0,1.06449597277128,37
2446556,146.0,0,0,0,1.0,0.3333333333333333,1.0,31.5,1.4259189709442055,0,0,0.0,0.01836734693877551,0
7580778,8.0,5,56,74,17.0,0.07981220657276995,0.27230046948356806,1.3349056603773586,20.414418397417954,1,-46,-29.5,2.669216580923166,13
5099351,6.0,11,24,31,6.0,0.0625,0.6145833333333334,3.0526315789473686,9.350538209352182,1,-2,1.0,1.9665815509081674,12
